,Date,Spread Return,Position,Correlation,Hurst Exponent,ADF t-statistic,ADF p-value,mu,theta,sigma2
166,2015-02-27,0.21780604241004883,1,0.7090205883428056,0.32792471939984,-3.670662606168061,0.004545254165834914,0.2624573327428174,28.402606504981865,0.019934993116961505
167,2015-04-30,0.35734807245505507,-1,0.7952024933170464,0.33152378557149653,-3.7948922380614256,0.0029600085399881025,0.12714842921187725,27.725469408434492,0.014876522372828348
168,2015-08-06,0.1420813288885088,-1,0.7376368732202143,0.23094899905719937,-4.286780635316257,0.00046821870913717813,0.29001336603579153,39.757564715872626,0.023369716543262926
169,2018-12-28,,1,0.7085388461349866,0.4493860062297887,-3.5624580946053466,0.0065206660335731135,0.2902895539096089,22.146871572435117,0.0231719673811825
170,2015-03-02,0.2138551146900486,1,0.719770980201687,0.30551340389599263,-3.8956401255529367,0.002067168707459213,0.3029009100038032,21.542140005627267,0.01872634070213192
171,2015-04-30,0.35734807245505507,-1,0.7952024933170464,0.33152378557149653,-3.7948922380614256,0.0029600085399881025,0.12714842921187725,27.725469408434492,0.014876522372828348
172,2015-07-07,0.17102287857386303,1,0.7570996525565363,0.27121977386710744,-3.844790058637018,0.002480900049731309,0.30142058148555384,27.990029165657955,0.017870005167818743
173,2017-12-19,0.14915244807664396,-1,0.7148099611517028,0.38687542432413735,-3.435781473195746,0.00979790707306137,0.4183666137070883,20.71193011284445,0.018453301692377803
174,2018-12-28,-0.25786644962747773,1,0.7057944130945678,0.4287179269385881,-3.5108082984302276,0.007713814276576973,0.45798955564618543,13.068817258682085,0.022951510594113284
175,2015-03-10,0.22069547380328225,-1,0.7148357422592378,0.23917019537581,-3.849958297011423,0.002435600886636291,0.35258687708425146,33.49248862304585,0.017597809328804975
176,2015-04-30,0.35734807245505507,-1,0.7952024933170464,0.33152378557149653,-3.7948922380614256,0.0029600085399881025,0.12714842921187725,27.725469408434492,0.014876522372828348
177,2015-08-06,0.1420813288885088,-1,0.7376368732202143,0.23094899905719937,-4.286780635316257,0.00046821870913717813,0.29001336603579153,39.757564715872626,0.023369716543262926
178,2015-10-16,0.08530626337215264,1,0.7403281842398107,0.17203671563776882,-3.6290091982397783,0.005230047488747992,0.4793543066520455,47.65406267647461,0.009539464070720783
179,2018-12-28,-0.5395517127822035,-1,0.7729189875896253,0.3007647545204933,-5.210936553248127,8.351146279888806e-06,0.556715800201651,33.621604697153025,0.013801727793257213
180,2015-03-02,0.22051478134467595,1,0.720028293096255,0.3119537388935787,-4.093362810374797,0.0009932819439465081,0.3008991084659155,23.98335261531303,0.017948999683831183
181,2015-04-30,0.35734807245505507,-1,0.7952024933170464,0.33152378557149653,-3.7948922380614256,0.0029600085399881025,0.12714842921187725,27.725469408434492,0.014876522372828348
182,2015-07-07,0.17102287857386303,1,0.7570996525565363,0.27121977386710744,-3.844790058637018,0.002480900049731309,0.30142058148555384,27.990029165657955,0.017870005167818743
183,2015-08-24,0.08608128871904533,-1,0.7882741647991339,0.3611938541362724,-3.450291447693628,0.00935934592154074,0.40319386280424263,27.815776335420985,0.006742447225764676
184,2015-10-01,0.2528447458995489,-1,0.8180024646566914,0.27299646448633286,-4.048806988604499,0.0011754377480973342,0.19265760763371045,38.11686094731434,0.017785606766817556
185,2016-01-19,0.10330177279591161,-1,0.7881497139985195,0.18862549523234493,-3.4534154086534077,0.009267256125050041,0.34612115619322864,27.981127626992343,0.009275277048592654
186,2016-12-01,0.24818273393077475,1,0.8006025846051512,0.3245789156141477,-3.929722324082383,0.0018266759020777418,0.3188809794798241,28.44264093720547,0.02403442488239642
187,2017-03-31,0.4932996310625757,1,0.8191365043401001,0.23759471031450474,-3.9808988754172,0.0015139000547792101,0.19180926966510325,35.26611042159152,0.052616499746683185
188,2017-06-19,0.3209748232101826,1,0.8549390061965768,0.30173456570736973,-3.682588964357462,0.004364829031238674,0.2343169626209363,29.599845797453572,0.030069461432846587
189,2017-08-14,0.13366253327526048,1,0.8542610725570808,0.35496495602121725,-3.5993634339865617,0.005773209195145666,0.42146790700371656,19.41702103235472,0.007345076002298818
190,2017-12-21,0.15266508742133916,1,0.7527335336759232,0.3873327613844201,-3.8948018162780187,0.0020734376816963556,0.40503583405262134,20.378439344787456,0.02082773355242525
191,2018-12-28,-0.25786644962747773,1,0.7057944130945678,0.4287179269385881,-3.5108082984302276,0.007713814276576973,0.45798955564618543,13.068817258682085,0.022951510594113284
192,2015-03-10,0.22069547380328225,-1,0.7148357422592378,0.23917019537581,-3.849958297011423,0.002435600886636291,0.35258687708425146,33.49248862304585,0.017597809328804975
193,2015-04-30,0.35734807245505507,-1,0.7952024933170464,0.33152378557149653,-3.7948922380614256,0.0029600085399881025,0.12714842921187725,27.725469408434492,0.014876522372828348
194,2015-07-08,0.17598641964734588,1,0.7574517341444135,0.27335757832548857,-3.854381382060738,0.0023974407368327877,0.29503856052672983,25.897345618474432,0.01736506877059543
195,2015-08-24,0.08608128871904533,-1,0.7882741647991339,0.3611938541362724,-3.450291447693628,0.00935934592154074,0.40319386280424263,27.815776335420985,0.006742447225764676
196,2015-11-30,0.2530712133050494,1,0.7619212220461622,0.2783474875646104,-3.7736300394883027,0.0031889351920434505,0.2092380472105381,32.56361101824694,0.015707786811016793
197,2018-03-05,0.32234920574417303,1,0.772313564240543,0.33430470878230917,-4.058924084402063,0.0011315287698837188,0.32254436248612245,28.583211229309573,0.05035359262628695
198,2018-05-09,0.08436740731202572,1,0.7792201514878933,0.30122574917143385,-3.8507035371648803,0.0024291322896572024,0.495426294160212,28.38358752671915,0.010725714725422386
199,2018-07-19,0.35851166118309175,1,0.8728007270975874,0.21850110725149086,-3.7502895427904477,0.003458891781478242,0.14085931576760508,28.619102978051934,0.004762556431058984
200,2018-12-28,-0.8097357521894978,1,0.8377585162962183,0.21873120363854093,-3.5402548381332277,0.007011485486753122,0.1310360744973213,45.38565499853601,0.00872071233040942
201,2015-03-10,0.22069547380328225,-1,0.7148357422592378,0.23917019537581,-3.849958297011423,0.002435600886636291,0.35258687708425146,33.49248862304585,0.017597809328804975
202,2015-04-30,0.35734807245505507,-1,0.7952024933170464,0.33152378557149653,-3.7948922380614256,0.0029600085399881025,0.12714842921187725,27.725469408434492,0.014876522372828348
